# Per-node clock delay, fitted by ClkNodeFit
# part: xcv80-lsva4737-2MHP-e-S
# term slow_max_ps slow_min_ps

clock_deskew vdistr extent

clock_node_delay  # trunk node instance + leaf type
RCLK_CLE_LAG_CORE_X59Y671/CLK_LEAF_SITES_10_I 31.07 34.77
RCLK_CLE_LAG_CORE_X59Y671/CLK_LEAF_SITES_12_I -86.89 -75.54
RCLK_CLE_LAG_CORE_X59Y671/CLK_LEAF_SITES_13_I 44.50 44.05
RCLK_CLE_LAG_CORE_X59Y671/CLK_LEAF_SITES_14_I -75.20 -60.57
RCLK_CLE_LAG_CORE_X59Y671/CLK_LEAF_SITES_4_I -42.25 -35.99
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_0_I -27.85 -24.75
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_10_I 2.01 0.46
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_12_I -22.49 -18.55
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_13_I 170.16 157.22
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_3_I -84.53 -53.87
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_4_I 67.08 62.21
RCLK_CLE_LAG_CORE_X59Y767/CLK_LEAF_SITES_6_I -147.49 -112.83
RCLK_CLE_LAG_CORE_X59Y863/CLK_LEAF_SITES_0_I 90.53 73.79
RCLK_CLE_LAG_CORE_X59Y863/CLK_LEAF_SITES_12_I 72.34 65.76
RCLK_CLE_LAG_CORE_X59Y863/CLK_LEAF_SITES_13_I 0.00 0.00
RCLK_CLE_LAG_CORE_X59Y863/CLK_LEAF_SITES_3_I 62.92 59.74
RCLK_CLE_LAG_CORE_X59Y863/CLK_LEAF_SITES_4_I 143.25 131.02
RCLK_CLE_LAG_CORE_X61Y288/CLK_LEAF_SITES_0_I 85.39 76.64
RCLK_CLE_LAG_CORE_X61Y383/CLK_LEAF_SITES_0_I 47.87 37.71
RCLK_CLE_LAG_CORE_X61Y383/CLK_LEAF_SITES_12_I 11.22 5.65
RCLK_CLE_LAG_CORE_X61Y383/CLK_LEAF_SITES_13_I 48.03 37.08
RCLK_CLE_LAG_CORE_X61Y383/CLK_LEAF_SITES_14_I -69.99 -69.07
RCLK_CLE_LAG_CORE_X61Y479/CLK_LEAF_SITES_0_I 0.00 0.00
RCLK_CLE_LAG_CORE_X61Y479/CLK_LEAF_SITES_12_I -52.74 -48.69
RCLK_CLE_LAG_CORE_X61Y479/CLK_LEAF_SITES_13_I -9.74 -13.24
RCLK_CLE_LAG_CORE_X61Y479/CLK_LEAF_SITES_14_I -127.01 -115.73
RCLK_CLE_LAG_CORE_X61Y575/CLK_LEAF_SITES_12_I -48.32 -44.48
RCLK_CLE_LAG_CORE_X61Y575/CLK_LEAF_SITES_13_I -0.52 -4.35
RCLK_CLE_LAG_CORE_X61Y575/CLK_LEAF_SITES_14_I -121.68 -110.54
RCLK_CLE_LAG_CORE_X61Y671/CLK_LEAF_SITES_12_I 8.94 13.72
RCLK_CLE_LAG_CORE_X61Y671/CLK_LEAF_SITES_13_I 65.66 61.87
RCLK_CLE_LAG_CORE_X61Y671/CLK_LEAF_SITES_14_I -73.57 -59.53
RCLK_CLE_LAG_CORE_X61Y767/CLK_LEAF_SITES_6_I -123.07 -90.89
RCLK_CLE_LAG_CORE_X61Y863/CLK_LEAF_SITES_3_I 115.28 107.43
RCLK_CLE_LAG_CORE_X62Y143/CLK_LEAF_SITES_0_I 88.31 76.40
RCLK_CLE_LAG_CORE_X62Y143/CLK_LEAF_SITES_10_I 46.01 41.78
RCLK_CLE_LAG_CORE_X62Y143/CLK_LEAF_SITES_12_I 52.94 43.44
RCLK_CLE_LAG_CORE_X62Y143/CLK_LEAF_SITES_13_I 116.72 105.57
RCLK_CLE_LAG_CORE_X62Y143/CLK_LEAF_SITES_4_I 129.49 118.83
RCLK_CLE_LAG_CORE_X62Y239/CLK_LEAF_SITES_0_I 65.91 57.14
RCLK_CLE_LAG_CORE_X62Y239/CLK_LEAF_SITES_10_I 89.21 82.03
RCLK_CLE_LAG_CORE_X62Y239/CLK_LEAF_SITES_12_I 33.32 27.66
RCLK_CLE_LAG_CORE_X62Y239/CLK_LEAF_SITES_13_I 108.28 93.26
RCLK_CLE_LAG_CORE_X62Y239/CLK_LEAF_SITES_4_I 102.82 93.77
RCLK_CLE_LAG_CORE_X62Y288/CLK_LEAF_SITES_0_I -1.48 -4.59
RCLK_CLE_LAG_CORE_X62Y288/CLK_LEAF_SITES_10_I 43.97 39.23
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_0_I 2.53 2.76
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_10_I 48.61 49.98
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_11_I 60.31 49.12
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_12_I 14.62 12.70
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_13_I 43.64 45.08
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_14_I -66.80 -63.61
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_15_I 56.03 45.58
RCLK_CLE_LAG_CORE_X62Y383/CLK_LEAF_SITES_4_I 65.64 62.00
RCLK_CLE_LAG_CORE_X62Y47/CLK_LEAF_SITES_0_I 119.99 104.87
RCLK_CLE_LAG_CORE_X62Y47/CLK_LEAF_SITES_10_I -13.68 -8.80
RCLK_CLE_LAG_CORE_X62Y47/CLK_LEAF_SITES_12_I 115.84 100.99
RCLK_CLE_LAG_CORE_X62Y47/CLK_LEAF_SITES_13_I 15.06 18.95
RCLK_CLE_LAG_CORE_X62Y47/CLK_LEAF_SITES_4_I 151.17 140.48
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_0_I -31.79 -28.61
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_10_I -10.68 -5.90
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_12_I -32.56 -29.50
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_13_I 2.07 7.95
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_14_I -124.80 -113.39
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_15_I -10.24 -13.83
RCLK_CLE_LAG_CORE_X62Y479/CLK_LEAF_SITES_4_I 44.48 41.68
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_0_I -18.61 -15.75
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_10_I -13.05 -5.94
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_12_I -24.65 -22.71
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_13_I 18.50 22.52
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_14_I -101.54 -91.31
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_15_I 19.54 14.09
RCLK_CLE_LAG_CORE_X62Y575/CLK_LEAF_SITES_4_I 55.99 54.04
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_0_I -106.27 -93.51
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_10_I 13.50 20.36
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_12_I -64.91 -55.22
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_13_I 42.89 47.72
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_14_I -70.57 -55.62
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_15_I 66.49 63.76
RCLK_CLE_LAG_CORE_X62Y671/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X62Y767/CLK_LEAF_SITES_0_I -27.51 -24.28
RCLK_CLE_LAG_CORE_X62Y767/CLK_LEAF_SITES_10_I 66.51 58.02
RCLK_CLE_LAG_CORE_X62Y767/CLK_LEAF_SITES_12_I -18.20 -15.08
RCLK_CLE_LAG_CORE_X62Y767/CLK_LEAF_SITES_13_I 105.49 95.00
RCLK_CLE_LAG_CORE_X62Y767/CLK_LEAF_SITES_4_I 71.60 66.73
RCLK_CLE_LAG_CORE_X62Y863/CLK_LEAF_SITES_0_I 96.25 80.79
RCLK_CLE_LAG_CORE_X62Y863/CLK_LEAF_SITES_12_I 91.35 84.46
RCLK_CLE_LAG_CORE_X62Y863/CLK_LEAF_SITES_13_I 94.77 85.44
RCLK_CLE_LAG_CORE_X62Y863/CLK_LEAF_SITES_3_I 123.51 100.40
RCLK_CLE_LAG_CORE_X62Y863/CLK_LEAF_SITES_4_I 160.24 148.02
RCLK_CLE_LAG_CORE_X63Y288/CLK_LEAF_SITES_0_I 33.72 20.68
RCLK_CLE_LAG_CORE_X63Y383/CLK_LEAF_SITES_0_I 29.46 24.08
RCLK_CLE_LAG_CORE_X63Y383/CLK_LEAF_SITES_12_I 15.56 13.17
RCLK_CLE_LAG_CORE_X63Y383/CLK_LEAF_SITES_13_I 39.04 31.92
RCLK_CLE_LAG_CORE_X63Y383/CLK_LEAF_SITES_14_I -79.86 -75.00
RCLK_CLE_LAG_CORE_X63Y479/CLK_LEAF_SITES_0_I -89.56 -71.39
RCLK_CLE_LAG_CORE_X63Y479/CLK_LEAF_SITES_12_I -45.22 -40.09
RCLK_CLE_LAG_CORE_X63Y479/CLK_LEAF_SITES_13_I -4.29 -4.14
RCLK_CLE_LAG_CORE_X63Y479/CLK_LEAF_SITES_14_I -121.53 -106.62
RCLK_CLE_LAG_CORE_X63Y575/CLK_LEAF_SITES_12_I -38.75 -32.83
RCLK_CLE_LAG_CORE_X63Y575/CLK_LEAF_SITES_13_I 11.59 9.37
RCLK_CLE_LAG_CORE_X63Y575/CLK_LEAF_SITES_14_I -108.98 -96.32
RCLK_CLE_LAG_CORE_X63Y671/CLK_LEAF_SITES_12_I -4.53 2.06
RCLK_CLE_LAG_CORE_X63Y671/CLK_LEAF_SITES_13_I 54.75 54.68
RCLK_CLE_LAG_CORE_X63Y671/CLK_LEAF_SITES_14_I -83.57 -66.67
RCLK_CLE_LAG_CORE_X63Y767/CLK_LEAF_SITES_3_I -76.15 -52.85
RCLK_CLE_LAG_CORE_X63Y767/CLK_LEAF_SITES_6_I -104.29 -87.32
RCLK_CLE_LAG_CORE_X63Y863/CLK_LEAF_SITES_3_I 108.13 95.80
RCLK_CLE_LAG_CORE_X63Y863/CLK_LEAF_SITES_6_I 104.73 101.91
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_0_I 83.35 72.19
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_10_I 128.08 115.00
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_12_I 72.43 60.97
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_13_I 93.85 84.05
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_14_I 11.02 3.14
RCLK_CLE_LAG_CORE_X65Y143/CLK_LEAF_SITES_4_I 108.55 97.88
RCLK_CLE_LAG_CORE_X65Y239/CLK_LEAF_SITES_0_I 80.91 73.30
RCLK_CLE_LAG_CORE_X65Y239/CLK_LEAF_SITES_10_I 132.23 119.12
RCLK_CLE_LAG_CORE_X65Y239/CLK_LEAF_SITES_12_I 59.57 51.99
RCLK_CLE_LAG_CORE_X65Y239/CLK_LEAF_SITES_13_I 99.73 90.22
RCLK_CLE_LAG_CORE_X65Y239/CLK_LEAF_SITES_4_I 118.82 109.77
RCLK_CLE_LAG_CORE_X65Y288/CLK_LEAF_SITES_0_I 32.49 28.49
RCLK_CLE_LAG_CORE_X65Y288/CLK_LEAF_SITES_10_I 55.03 47.91
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_0_I 26.49 24.09
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_10_I 46.72 44.49
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_11_I 54.51 46.26
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_12_I 36.33 31.47
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_13_I 55.20 52.88
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_14_I -77.53 -72.40
RCLK_CLE_LAG_CORE_X65Y383/CLK_LEAF_SITES_4_I 49.13 45.49
RCLK_CLE_LAG_CORE_X65Y47/CLK_LEAF_SITES_0_I 7.18 5.86
RCLK_CLE_LAG_CORE_X65Y47/CLK_LEAF_SITES_10_I 181.35 164.22
RCLK_CLE_LAG_CORE_X65Y47/CLK_LEAF_SITES_12_I 29.12 26.06
RCLK_CLE_LAG_CORE_X65Y47/CLK_LEAF_SITES_13_I 182.80 165.57
RCLK_CLE_LAG_CORE_X65Y47/CLK_LEAF_SITES_4_I 152.62 141.44
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_0_I -4.56 -2.70
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_10_I 9.42 11.74
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_11_I 20.36 24.10
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_12_I -4.76 -2.81
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_13_I 10.81 11.67
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_14_I -126.43 -111.86
RCLK_CLE_LAG_CORE_X65Y479/CLK_LEAF_SITES_4_I 51.48 48.68
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_0_I 7.37 8.21
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_10_I -5.53 -1.29
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_11_I 17.58 20.52
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_12_I -24.35 -21.70
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_13_I -16.83 -11.79
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_14_I -121.54 -108.00
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_15_I 1.91 0.98
RCLK_CLE_LAG_CORE_X65Y575/CLK_LEAF_SITES_4_I 3.03 4.07
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_0_I -105.24 -92.51
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_10_I 10.04 14.33
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_12_I -48.81 -39.92
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_13_I -0.80 4.10
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_14_I -80.83 -63.58
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_15_I 56.75 56.94
RCLK_CLE_LAG_CORE_X65Y671/CLK_LEAF_SITES_4_I -51.23 -44.97
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_0_I 21.32 20.10
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_10_I -11.44 -9.84
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_12_I 44.90 43.01
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_13_I 31.05 31.46
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_3_I -87.32 -57.14
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_4_I 0.00 0.00
RCLK_CLE_LAG_CORE_X65Y767/CLK_LEAF_SITES_6_I -136.04 -102.37
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_0_I 139.37 120.88
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_12_I 131.09 122.01
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_13_I 125.73 116.03
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_3_I 122.45 110.92
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_4_I 164.24 151.02
RCLK_CLE_LAG_CORE_X65Y863/CLK_LEAF_SITES_6_I 85.60 90.42
RCLK_CLE_LAG_CORE_X66Y288/CLK_LEAF_SITES_0_I 108.45 94.94
RCLK_CLE_LAG_CORE_X66Y383/CLK_LEAF_SITES_0_I 46.46 39.60
RCLK_CLE_LAG_CORE_X66Y383/CLK_LEAF_SITES_10_I 64.30 57.44
RCLK_CLE_LAG_CORE_X66Y383/CLK_LEAF_SITES_12_I 44.80 40.06
RCLK_CLE_LAG_CORE_X66Y383/CLK_LEAF_SITES_13_I 48.04 38.92
RCLK_CLE_LAG_CORE_X66Y383/CLK_LEAF_SITES_14_I -71.49 -67.93
RCLK_CLE_LAG_CORE_X66Y479/CLK_LEAF_SITES_0_I -12.12 -10.39
RCLK_CLE_LAG_CORE_X66Y479/CLK_LEAF_SITES_12_I -18.48 -16.27
RCLK_CLE_LAG_CORE_X66Y479/CLK_LEAF_SITES_13_I 4.12 0.42
RCLK_CLE_LAG_CORE_X66Y479/CLK_LEAF_SITES_14_I -109.66 -99.01
RCLK_CLE_LAG_CORE_X66Y575/CLK_LEAF_SITES_0_I -0.02 0.52
RCLK_CLE_LAG_CORE_X66Y575/CLK_LEAF_SITES_12_I -24.68 -21.73
RCLK_CLE_LAG_CORE_X66Y575/CLK_LEAF_SITES_13_I 1.48 2.12
RCLK_CLE_LAG_CORE_X66Y575/CLK_LEAF_SITES_14_I -99.15 -89.97
RCLK_CLE_LAG_CORE_X66Y575/CLK_LEAF_SITES_15_I 22.17 16.33
RCLK_CLE_LAG_CORE_X66Y671/CLK_LEAF_SITES_12_I 32.05 35.56
RCLK_CLE_LAG_CORE_X66Y671/CLK_LEAF_SITES_13_I 30.10 32.51
RCLK_CLE_LAG_CORE_X66Y671/CLK_LEAF_SITES_14_I -72.75 -57.49
RCLK_CLE_LAG_CORE_X66Y671/CLK_LEAF_SITES_15_I 60.90 59.38
RCLK_CLE_LAG_CORE_X66Y767/CLK_LEAF_SITES_3_I -86.53 -55.87
RCLK_CLE_LAG_CORE_X66Y767/CLK_LEAF_SITES_6_I 0.00 0.00
RCLK_CLE_LAG_CORE_X66Y863/CLK_LEAF_SITES_3_I 101.89 97.71
RCLK_CLE_LAG_CORE_X66Y863/CLK_LEAF_SITES_6_I 103.42 107.24
RCLK_CLE_LAG_CORE_X68Y143/CLK_LEAF_SITES_0_I 40.87 37.70
RCLK_CLE_LAG_CORE_X68Y143/CLK_LEAF_SITES_10_I 185.37 165.27
RCLK_CLE_LAG_CORE_X68Y143/CLK_LEAF_SITES_12_I 33.17 29.49
RCLK_CLE_LAG_CORE_X68Y143/CLK_LEAF_SITES_13_I 93.39 83.92
RCLK_CLE_LAG_CORE_X68Y143/CLK_LEAF_SITES_4_I 21.22 19.65
RCLK_CLE_LAG_CORE_X68Y239/CLK_LEAF_SITES_0_I 19.07 17.55
RCLK_CLE_LAG_CORE_X68Y239/CLK_LEAF_SITES_10_I 87.08 82.30
RCLK_CLE_LAG_CORE_X68Y239/CLK_LEAF_SITES_12_I -2.47 -2.36
RCLK_CLE_LAG_CORE_X68Y239/CLK_LEAF_SITES_13_I 46.67 44.14
RCLK_CLE_LAG_CORE_X68Y239/CLK_LEAF_SITES_4_I -17.22 -15.05
RCLK_CLE_LAG_CORE_X68Y288/CLK_LEAF_SITES_0_I -45.04 -43.12
RCLK_CLE_LAG_CORE_X68Y288/CLK_LEAF_SITES_10_I 2.19 2.81
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_0_I -21.01 -17.36
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_10_I -23.90 -23.84
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_11_I -41.97 -46.88
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_12_I -4.69 -4.50
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_13_I -13.23 -9.15
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_14_I 34.29 30.79
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_15_I -54.89 -58.12
RCLK_CLE_LAG_CORE_X68Y383/CLK_LEAF_SITES_4_I -23.28 -22.45
RCLK_CLE_LAG_CORE_X68Y47/CLK_LEAF_SITES_0_I 55.18 52.44
RCLK_CLE_LAG_CORE_X68Y47/CLK_LEAF_SITES_10_I -16.30 -8.79
RCLK_CLE_LAG_CORE_X68Y47/CLK_LEAF_SITES_12_I 83.02 76.52
RCLK_CLE_LAG_CORE_X68Y47/CLK_LEAF_SITES_13_I -31.95 -19.80
RCLK_CLE_LAG_CORE_X68Y47/CLK_LEAF_SITES_4_I 31.29 31.10
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_0_I -21.04 -19.79
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_10_I -81.04 -75.44
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_12_I -13.51 -13.14
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_13_I -41.97 -34.30
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_14_I -22.42 -18.79
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_15_I -84.09 -84.28
RCLK_CLE_LAG_CORE_X68Y479/CLK_LEAF_SITES_4_I -34.97 -34.41
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_0_I -18.36 -16.19
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_10_I -34.54 -29.39
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_12_I -31.79 -29.88
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_13_I -65.01 -58.76
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_14_I -4.86 -2.22
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_15_I -70.36 -71.59
RCLK_CLE_LAG_CORE_X68Y575/CLK_LEAF_SITES_4_I -18.15 -16.99
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_0_I -108.68 -96.86
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_10_I -34.74 -24.62
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_12_I -55.09 -46.72
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_13_I -35.84 -29.24
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_14_I 20.16 27.30
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_15_I -16.77 -13.57
RCLK_CLE_LAG_CORE_X68Y671/CLK_LEAF_SITES_4_I -94.44 -84.77
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_0_I 19.81 16.29
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_10_I 121.66 107.33
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_12_I 54.07 48.90
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_13_I 160.65 145.32
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_4_I 13.70 9.66
RCLK_CLE_LAG_CORE_X68Y767/CLK_LEAF_SITES_6_I -190.73 -156.71
RCLK_CLE_LAG_CORE_X68Y863/CLK_LEAF_SITES_0_I 76.40 60.63
RCLK_CLE_LAG_CORE_X68Y863/CLK_LEAF_SITES_12_I 75.73 68.62
RCLK_CLE_LAG_CORE_X68Y863/CLK_LEAF_SITES_13_I 110.64 99.57
RCLK_CLE_LAG_CORE_X68Y863/CLK_LEAF_SITES_3_I -4.28 -4.92
RCLK_CLE_LAG_CORE_X68Y863/CLK_LEAF_SITES_4_I 45.51 38.77
RCLK_CLE_LAG_CORE_X69Y383/CLK_LEAF_SITES_0_I -54.64 -58.30
RCLK_CLE_LAG_CORE_X69Y383/CLK_LEAF_SITES_10_I -46.89 -48.23
RCLK_CLE_LAG_CORE_X69Y383/CLK_LEAF_SITES_12_I -3.84 -6.63
RCLK_CLE_LAG_CORE_X69Y383/CLK_LEAF_SITES_13_I -63.89 -66.20
RCLK_CLE_LAG_CORE_X69Y383/CLK_LEAF_SITES_14_I 24.88 22.20
RCLK_CLE_LAG_CORE_X69Y479/CLK_LEAF_SITES_0_I -88.18 -84.24
RCLK_CLE_LAG_CORE_X69Y479/CLK_LEAF_SITES_12_I -21.41 -20.65
RCLK_CLE_LAG_CORE_X69Y479/CLK_LEAF_SITES_13_I -77.83 -77.91
RCLK_CLE_LAG_CORE_X69Y479/CLK_LEAF_SITES_14_I -10.89 -7.76
RCLK_CLE_LAG_CORE_X69Y575/CLK_LEAF_SITES_0_I -105.67 -99.52
RCLK_CLE_LAG_CORE_X69Y575/CLK_LEAF_SITES_12_I -27.02 -26.58
RCLK_CLE_LAG_CORE_X69Y575/CLK_LEAF_SITES_13_I -107.13 -100.63
RCLK_CLE_LAG_CORE_X69Y575/CLK_LEAF_SITES_14_I -17.00 -14.11
RCLK_CLE_LAG_CORE_X69Y575/CLK_LEAF_SITES_15_I -84.35 -84.70
RCLK_CLE_LAG_CORE_X69Y671/CLK_LEAF_SITES_12_I -1.81 4.06
RCLK_CLE_LAG_CORE_X69Y671/CLK_LEAF_SITES_13_I -55.00 -48.95
RCLK_CLE_LAG_CORE_X69Y671/CLK_LEAF_SITES_14_I 8.49 16.54
RCLK_CLE_LAG_CORE_X69Y671/CLK_LEAF_SITES_15_I -28.66 -24.29
RCLK_CLE_LAG_CORE_X69Y863/CLK_LEAF_SITES_3_I 2.35 -14.96
RCLK_CLE_LAG_CORE_X70Y143/CLK_LEAF_SITES_0_I 52.40 49.38
RCLK_CLE_LAG_CORE_X70Y143/CLK_LEAF_SITES_10_I 168.14 154.57
RCLK_CLE_LAG_CORE_X70Y143/CLK_LEAF_SITES_12_I 46.41 42.69
RCLK_CLE_LAG_CORE_X70Y143/CLK_LEAF_SITES_13_I 87.44 81.25
RCLK_CLE_LAG_CORE_X70Y143/CLK_LEAF_SITES_4_I 24.22 22.64
RCLK_CLE_LAG_CORE_X70Y239/CLK_LEAF_SITES_0_I 29.31 25.95
RCLK_CLE_LAG_CORE_X70Y239/CLK_LEAF_SITES_10_I -46.46 -42.89
RCLK_CLE_LAG_CORE_X70Y239/CLK_LEAF_SITES_12_I -15.40 -14.78
RCLK_CLE_LAG_CORE_X70Y239/CLK_LEAF_SITES_13_I 57.16 52.54
RCLK_CLE_LAG_CORE_X70Y239/CLK_LEAF_SITES_4_I -35.71 -33.55
RCLK_CLE_LAG_CORE_X70Y288/CLK_LEAF_SITES_0_I -24.13 -22.06
RCLK_CLE_LAG_CORE_X70Y288/CLK_LEAF_SITES_10_I 7.49 5.95
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_0_I -10.65 -7.59
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_10_I -25.84 -26.44
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_11_I -34.77 -39.69
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_12_I 8.95 8.59
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_13_I -2.07 -1.35
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_14_I 46.95 42.72
RCLK_CLE_LAG_CORE_X70Y383/CLK_LEAF_SITES_4_I -14.28 -14.45
